17:16:20	pre:patterns_et_32__enron_corpus__pthread_chunked_flat__T1	2314
17:17:02	post:patterns_et_32__enron_corpus__pthread_chunked_flat__T1	1724
17:17:02	pre:patterns_et_32__enron_corpus__pthread_chunked_v3_flat__T1	2033
17:17:45	post:patterns_et_32__enron_corpus__pthread_chunked_v3_flat__T1	1678
17:17:45	pre:patterns_et_32__enron_corpus__pthread_2d_sharded_chunked__T1	2293
17:18:28	post:patterns_et_32__enron_corpus__pthread_2d_sharded_chunked__T1	1585
17:18:28	pre:patterns_et_32__enron_corpus__pattern_sharded_prefix__T1	2164
17:19:11	post:patterns_et_32__enron_corpus__pattern_sharded_prefix__T1	1628
17:19:11	pre:patterns_et_32__enron_corpus__pthread_chunked__T2	2346
17:19:35	post:patterns_et_32__enron_corpus__pthread_chunked__T2	1631
17:19:35	pre:patterns_et_32__enron_corpus__pthread_chunked_v2__T2	1872
17:19:59	post:patterns_et_32__enron_corpus__pthread_chunked_v2__T2	1916
17:19:59	pre:patterns_et_32__enron_corpus__pthread_chunked_v3__T2	2391
17:20:24	post:patterns_et_32__enron_corpus__pthread_chunked_v3__T2	1448
17:20:24	pre:patterns_et_32__enron_corpus__pthread_dynamic__T2	2161
17:20:48	post:patterns_et_32__enron_corpus__pthread_dynamic__T2	1730
17:20:48	pre:patterns_et_32__enron_corpus__pthread_prefetch__T2	2161
17:21:12	post:patterns_et_32__enron_corpus__pthread_prefetch__T2	1522
17:21:12	pre:patterns_et_32__enron_corpus__pthread_chunked_flat__T2	2249
17:21:35	post:patterns_et_32__enron_corpus__pthread_chunked_flat__T2	1393
17:21:35	pre:patterns_et_32__enron_corpus__pthread_chunked_v3_flat__T2	2122
17:21:58	post:patterns_et_32__enron_corpus__pthread_chunked_v3_flat__T2	1623
17:21:58	pre:patterns_et_32__enron_corpus__pthread_2d_sharded_chunked__T2	2287
17:22:28	post:patterns_et_32__enron_corpus__pthread_2d_sharded_chunked__T2	1972
17:22:28	pre:patterns_et_32__enron_corpus__pattern_sharded_prefix__T2	2631
17:22:57	post:patterns_et_32__enron_corpus__pattern_sharded_prefix__T2	1475
17:22:57	pre:patterns_et_32__enron_corpus__pthread_chunked__T4	2554
17:23:10	post:patterns_et_32__enron_corpus__pthread_chunked__T4	1802
17:23:10	pre:patterns_et_32__enron_corpus__pthread_chunked_v2__T4	2267
